search_term,source_website,JobId,Company,Title,Description,job_type,experience,domain,salary,PostedDate,ApplyUrl,City,State,Country
Software Engineer,BuiltIn,2937553,GoodRx,Sr. Software Engineer I,"Senior Software Engineer role at GoodRx to work on the Observability team, responsible for designing, implementing, and maintaining systems for comprehensive observability of software applications and infrastructure. Collaborate with cross-functional teams to ensure reliability and scalability, leveraging industry best practices and emerging technologies.",Hybrid,7+ Years of Experience,Consumer Web • Coupons • Healthtech • Social Impact • Pharmaceutical,121K-257K Annually,2024-07-18,https://builtin.com/job/sr-software-engineer-i/2937553,Santa Monica, CA,US
Software Engineer,BuiltIn,2950522,COCC,Software Engineer I - 402,"Looking for a Software Engineer to join the Conversions team at COCC, focusing on data migrations for financial technology clients. Responsible for maintaining core processor application knowledge, becoming a subject matter expert, and improving efficiencies through programming. Full-time, hybrid schedule in Southington, CT office.",InPerson,3-5 Years of Experience,Information Technology • Consulting,70K-105K Annually,2024-07-19,https://builtin.com/job/software-engineer-i-402/2950522,Southington, CT,US
Software Engineer,BuiltIn,2938116,Interclypse,Software Engineer,"Seeking software engineers to grow their knowledge and further their careers at Interclypse. Candidates must have experience in team environments and building software solutions for customers. Familiarity with Java, JavaScript, C#, ASP.NET, and other tech stacks is preferred. Ideal candidates are resilient problem solvers, cooperative teammates, and passionate innovators.",InPerson,3-5 Years of Experience,Hardware • Information Technology • Software • Consulting,N/A,2024-07-18,https://builtin.com/job/software-engineer/2938116,San Antonio, TX,US
Software Engineer,BuiltIn,2940580,AVEVA,Software Developer,"AVEVA, a global leader in industrial software, is looking for a Software Developer to join their Predictive Analytics team in Chicago, IL. Responsibilities include implementing complex technical solutions and collaborating with stakeholders. The ideal candidate has a Bachelor's degree in computer science, 2-4 years of experience in software development, and proficiency in C#, .NET Core, SQL, and Angular.",InPerson,3-5 Years of Experience,Artificial Intelligence • Cloud • Internet of Things • Software,92K-154K Annually,2024-07-18,https://builtin.com/job/software-developer/2940580,Chicago, IL,US
Software Engineer,BuiltIn,2949994,"COMSO, Inc.",Software Engineer l (TS/SCI w/ Polygraph) - HYBRID,"The Software Engineer develops, maintains, and enhances complex software systems based on requirements. Works individually or as part of a team, reviews and tests software components, resolves software problems, and provides input to system design. Also involved in DevOps tasks like performance analysis, bug fixing, and crafting solutions with development and operations teams.",InPerson,5-7 Years of Experience,Information Technology • Consulting,N/A,2024-07-19,https://builtin.com/job/software-engineer-l-tssci-w-polygraph-hybrid/2949994,Annapolis, MD,US
Software Engineer,BuiltIn,2945281,Generate:Biomedicines,"Software Engineer III, Computational Structure Determination","Seeking a software engineer with a strong scientific background to develop and implement a system for automatically determining 3D atomic structures from cryoEM images. Responsibilities include working on cloud-based cryoEM data collection and processing pipelines, integrating new algorithms, and aiding cryoEM scientists.",InPerson,3-5 Years of Experience,Biotech,N/A,2024-07-18,https://builtin.com/job/software-engineer-iii-computational-structure-determination/2945281,Somerville, MA,US
Software Engineer,BuiltIn,2945328,Carvana,Software Engineer,"Carvana is seeking a Software Engineer to join their Marketplace team responsible for creating innovative solutions for customers. The role involves developing back-end solutions using C# / dotNetCore stacks, working with cloud services, data storage, and fostering a collaborative team environment.",InPerson,3-5 Years of Experience,Automotive • Computer Vision • eCommerce • Virtual Reality,N/A,2024-07-18,https://builtin.com/job/software-engineer/2945328,Carmel, IN,US
Software Engineer,BuiltIn,2938784,Captivation Software,Software Engineer 2 - Java/Linux,Captivation Software is looking for a mid-level software engineer to assist with daily responsibilities on the program. The ideal candidate must have a Top Secret/SCI U.S. Government security clearance and strong skills in Linux and Java.,InPerson,1-3 Years of Experience,Software,130K-270K Annually,2024-07-18,https://builtin.com/job/software-engineer-2-javalinux/2938784,Annapolis, MD,US
Software Engineer,BuiltIn,2938802,Captivation Software,Software Engineer 1 - Java/Confluence/Jira,"Captivation Software is seeking a mid-level software engineer to assist with daily responsibilities on the program. The ideal candidate should have experience with Java, Confluence, Jira, AWS, Maven, Git, Gitlab, MapReduce, JUnit, Python, and Linux, with a focus on product-driven results and problem-solving abilities.",InPerson,1-3 Years of Experience,Software,130K-270K Annually,2024-07-18,https://builtin.com/job/software-engineer-1-javaconfluencejira/2938802,Annapolis, MD,US
Software Engineer,BuiltIn,2943150,"2U, Inc.","Software Engineer III, Canvas Learning Platform","Lead the design and implementation of new projects, write high-performance code, advocate for end user needs, proactively solve problems, drive continuous improvement in coding practices, and provide technical guidance to team members.",Remote,5-7 Years of Experience,Consumer Web • eCommerce • Edtech,140K-165K Annually,2024-07-18,https://builtin.com/job/software-engineer-iii-canvas-learning-platform/2943150,Lanham, MD,US
Software Engineer,BuiltIn,2938153,Interclypse,Software Engineer,"Seeking software engineers to grow their knowledge and further their careers at Interclypse. Candidates should have experience working in team environments, building software solutions, and be passionate innovators. Familiarity with tech stacks like Java, JavaScript, Spring Framework, React, React Native, VueJS, EmberJS, MongoDB, C#, ASP.NET, .NET Core, Windows, and MSSQL is a plus. Full-time position with benefits and career growth opportunities.",InPerson,3-5 Years of Experience,Hardware • Information Technology • Software • Consulting,N/A,2024-07-18,https://builtin.com/job/software-engineer/2938153,Reston, VA,US
Software Engineer,BuiltIn,2940664,Google,"Software Engineer III, Full Stack, Google Workspace","Software Engineer III at Google Workspace with 2 years of experience in software development, data structures, and full stack development. Responsibilities include coding, design reviews, and software testing.",InPerson,1-3 Years of Experience,AdTech • Software • Quantum Computing • Metaverse,136K-200K Annually,2024-07-18,https://builtin.com/job/software-engineer-iii-full-stack-google-workspace/2940664,Sunnyvale, CA,US
Software Engineer,BuiltIn,2940295,Foundation Medicine,Software Engineer III,"The Software Engineer III position is responsible for software development, testing, security, application packaging and deployment, configuration of AWS resources, architectural design, and database queries. The role involves collaborating with team members to deliver production-ready projects, adhering to coding conventions, and participating in Agile development processes.",InPerson,5-7 Years of Experience,Healthtech • Biotech,N/A,2024-07-18,https://builtin.com/job/software-engineer-iii/2940295,Boston, MA,US
Software Engineer,BuiltIn,2938384,iNovex,Software Engineer 1,"The Software Engineer develops, maintains, and enhances complex software systems based on requirements. Responsibilities include analyzing user requirements, designing new software, debugging, integrating software, developing data queries, and improving documentation standards. Qualifications include 7 years of experience as a Software Engineer and a Bachelor's degree in Computer Science. Cloud experience with distributed scalable Big Data Store (NoSQL) and Map Reduce programming model is required.",InPerson,1-3 Years of Experience,Software,N/A,2024-07-18,https://builtin.com/job/software-engineer-1/2938384,Annapolis, MD,US
